date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,rating1_pre,rating2_pre,pitcher1,pitcher2,pitcher1_rgs,pitcher2_rgs,pitcher1_adj,pitcher2_adj,rating_prob1,rating_prob2,rating1_post,rating2_post,score1,score2
2023-09-29,2023,0,,KCR,NYY,1445.82374240831,1536.49728198184,0.40520980840093673,0.5947901915990632,,,1436.02710389649,1552.44245996966,,,,,,,0.373693901786576,0.626306098213424,,,,
2023-09-29,2023,0,,COL,MIN,1461.60742959687,1507.20308586089,0.4689613150479337,0.5310386849520663,,,1439.92797112154,1525.48284434026,,,,,,,0.4176218370677793,0.5823781629322207,,,,
2023-09-29,2023,0,,CHW,SDP,1472.52942248704,1520.8553496018,0.46504926984187034,0.5349507301581297,,,1478.66546007155,1541.70936349906,,,,,,,0.4487199251583699,0.5512800748416301,,,,
2023-09-29,2023,0,,ATL,WSN,1567.75100657916,1454.20155809705,0.6882173244125458,0.3117826755874542,,,1569.66232154688,1436.24590767801,,,,,,,0.7133858281495684,0.2866141718504316,,,,
2023-09-29,2023,0,,NYM,PHI,1521.51142399516,1515.1441390573,0.5435910882046365,0.45640891179536347,,,1542.86863616745,1520.49726053239,,,,,,,0.5712580500415056,0.42874194995849435,,,,
2023-09-29,2023,0,,TOR,TBD,1531.68382719725,1565.03039481507,0.48655245177682716,0.5134475482231728,,,1539.78822192692,1560.17290593697,,,,,,,0.5087619853860463,0.49123801461395367,,,,
2023-09-29,2023,0,,BAL,BOS,1514.47255068001,1513.56536329431,0.535783045496245,0.464216954503755,,,1498.41107181443,1519.4488316023,,,,,,,0.5039259533526907,0.49607404664730925,,,,
2023-09-29,2023,0,,DET,CLE,1469.58997487293,1510.86432391467,0.475160677905132,0.5248393220948679,,,1452.09865294194,1518.73257601016,,,,,,,0.4398427167462881,0.5601572832537118,,,,
2023-09-29,2023,0,,PIT,FLA,1488.06599205521,1470.9738473801,0.5588621424525165,0.44113785754748347,,,1480.64896997311,1484.01324073194,,,,,,,0.5311863527517628,0.46881364724823715,,,,
2023-09-28,2023,0,,SEA,TEX,1522.30846727293,1504.01745275983,0.5605628461077259,0.4394371538922741,,,1515.02544466745,1513.87569514905,,,,,,,0.5435245896685662,0.4564754103314338,,,,
2023-09-28,2023,0,,COL,LAD,1461.60742959687,1570.77297466237,0.3798341372620657,0.6201658627379343,,,1439.92797112154,1562.57162750941,,,,,,,0.3619580547970624,0.6380419452029376,,,,
2023-09-28,2023,0,,MIL,STL,1518.75884887157,1500.56985363214,0.5604181774534698,0.4395818225465302,,,1531.03641812336,1504.14415498987,,,,,,,0.5678337531037609,0.43216624689623906,,,,
2023-09-28,2023,0,,ATL,CHC,1567.75100657916,1504.08726478928,0.6235474987814296,0.37645250121857043,,,1569.66232154688,1497.10512842247,,,,,,,0.6364020230354337,0.3635979769645663,,,,
2023-09-28,2023,0,,NYM,FLA,1521.51142399516,1470.9738473801,0.605652235602333,0.39434776439766706,,,1542.86863616745,1484.01324073194,,,,,,,0.620013917664599,0.379986082335401,,,,
2023-09-28,2023,0,,TOR,NYY,1531.68382719725,1536.49728198184,0.5275836240154291,0.47241637598457087,,,1539.78822192692,1552.44245996966,,,,,,,0.5194548484882565,0.4805451515117435,,,,
2023-09-28,2023,0,,BAL,BOS,1514.47255068001,1513.56536329431,0.535783045496245,0.464216954503755,,,1498.41107181443,1519.4488316023,,,,,,,0.5070933142571519,0.4929066857428481,,,,
2023-09-28,2023,0,,PHI,PIT,1515.1441390573,1488.06599205521,0.572982321491344,0.427017678508656,,,1520.49726053239,1480.64896997311,,,,,,,0.589753106672962,0.410246893327038,,,,
2023-09-28,2023,0,,MIN,OAK,1507.20308586089,1421.81824024812,0.6524145836886911,0.3475854163113089,,,1525.48284434026,1407.84271478707,,,,,,,0.6926780843566237,0.3073219156433763,,,,
2023-09-28,2023,0,,DET,KCR,1469.58997487293,1445.82374240831,0.5683112832481834,0.43168871675181664,,,1452.09865294194,1436.02710389649,,,,,,,0.5571983410247939,0.44280165897520607,,,,
2023-09-27,2023,0,,SFG,SDP,1506.07610625038,1520.8553496018,0.5132666208966374,0.48673337910336256,,,1501.75822131116,1541.70936349906,,,,,,,0.47618144035567467,0.5238185596443253,,,,
2023-09-27,2023,0,,SEA,HOU,1522.30846727293,1562.06820085018,0.47733546254357856,0.5226645374564214,,,1515.02544466745,1552.10841812001,,,,,,,0.47993087983440774,0.5200691201655923,,,,
2023-09-27,2023,0,,ANA,TEX,1507.50905510845,1504.01745275983,0.5394812316558337,0.4605187683441663,,,1521.20696469826,1513.87569514905,,,,,,,0.5489069371684036,0.45109306283159645,,,,
2023-09-27,2023,0,,COL,LAD,1461.60742959687,1570.77297466237,0.3798341372620657,0.6201658627379343,,,1439.92797112154,1562.57162750941,,,,,,,0.3619580547970624,0.6380419452029376,,,,
2023-09-27,2023,0,,MIN,OAK,1507.20308586089,1421.81824024812,0.6524145836886911,0.3475854163113089,,,1525.48284434026,1407.84271478707,,,,,,,0.6926780843566237,0.3073219156433763,,,,
2023-09-27,2023,0,,MIL,STL,1518.75884887157,1500.56985363214,0.5604181774534698,0.4395818225465302,,,1531.03641812336,1504.14415498987,,,,,,,0.5678337531037609,0.43216624689623906,,,,
2023-09-27,2023,0,,ATL,CHC,1567.75100657916,1504.08726478928,0.6235474987814296,0.37645250121857043,,,1569.66232154688,1497.10512842247,,,,,,,0.6364020230354337,0.3635979769645663,,,,
2023-09-27,2023,0,,NYM,FLA,1521.51142399516,1470.9738473801,0.605652235602333,0.39434776439766706,,,1542.86863616745,1484.01324073194,,,,,,,0.620013917664599,0.379986082335401,,,,
2023-09-27,2023,0,,TOR,NYY,1531.68382719725,1536.49728198184,0.5275836240154291,0.47241637598457087,,,1539.78822192692,1552.44245996966,,,,,,,0.5194548484882565,0.4805451515117435,,,,
2023-09-27,2023,0,,PHI,PIT,1515.1441390573,1488.06599205521,0.572982321491344,0.427017678508656,,,1520.49726053239,1480.64896997311,,,,,,,0.589753106672962,0.410246893327038,,,,
2023-09-27,2023,0,,DET,KCR,1469.58997487293,1445.82374240831,0.5683112832481834,0.43168871675181664,,,1452.09865294194,1436.02710389649,,,,,,,0.5571983410247939,0.44280165897520607,,,,
2023-09-27,2023,0,,BAL,WSN,1514.47255068001,1454.20155809705,0.6189521071763885,0.3810478928236115,,,1498.41107181443,1436.24590767801,,,,,,,0.6210019351003757,0.3789980648996243,,,,
2023-09-27,2023,0,,CLE,CIN,1510.86432391467,1459.24035204734,0.6071448856327973,0.39285511436720266,,,1518.73257601016,1452.66736444274,,,,,,,0.6239119167119995,0.3760880832880005,,,,
2023-09-27,2023,0,,BOS,TBD,1513.56536329431,1565.03039481507,0.46055676864893885,0.5394432313510611,,,1519.4488316023,1560.17290593697,,,,,,,0.48028801720457454,0.5197119827954255,,,,
2023-09-27,2023,0,,CHW,ARI,1472.52942248704,1505.39753879384,0.4872405255536977,0.5127594744463023,,,1478.66546007155,1493.81404801809,,,,,,,0.5129823870019944,0.4870176129980056,,,,
2023-09-26,2023,0,,SFG,SDP,1506.07610625038,1520.8553496018,0.5132666208966374,0.48673337910336256,,,1501.75822131116,1541.70936349906,,,,,,,0.47618144035567467,0.5238185596443253,,,,
2023-09-26,2023,0,,SEA,HOU,1522.30846727293,1562.06820085018,0.47733546254357856,0.5226645374564214,,,1515.02544466745,1552.10841812001,,,,,,,0.47993087983440774,0.5200691201655923,,,,
2023-09-26,2023,0,,ANA,TEX,1507.50905510845,1504.01745275983,0.5394812316558337,0.4605187683441663,,,1521.20696469826,1513.87569514905,,,,,,,0.5489069371684036,0.45109306283159645,,,,
2023-09-26,2023,0,,COL,LAD,1461.60742959687,1570.77297466237,0.3798341372620657,0.6201658627379343,,,1439.92797112154,1562.57162750941,,,,,,,0.3619580547970624,0.6380419452029376,,,,
2023-09-26,2023,0,,MIN,OAK,1507.20308586089,1421.81824024812,0.6524145836886911,0.3475854163113089,,,1525.48284434026,1407.84271478707,,,,,,,0.6970791873842109,0.30292081261578907,,,,
2023-09-26,2023,0,,MIL,STL,1518.75884887157,1500.56985363214,0.5604181774534698,0.4395818225465302,,,1531.03641812336,1504.14415498987,,,,,,,0.5683581682740781,0.43164183172592185,,,,
2023-09-26,2023,0,,CHW,ARI,1472.52942248704,1505.39753879384,0.4872405255536977,0.5127594744463023,,,1478.66546007155,1493.81404801809,,,,,,,0.5129823870019944,0.4870176129980056,,,,
2023-09-26,2023,0,,ATL,CHC,1567.75100657916,1504.08726478928,0.6235474987814296,0.37645250121857043,,,1569.66232154688,1497.10512842247,,,,,,,0.6365043448140886,0.3634956551859114,,,,
2023-09-26,2023,0,,NYM,FLA,1521.51142399516,1470.9738473801,0.605652235602333,0.39434776439766706,,,1542.86863616745,1484.01324073194,,,,,,,0.6224531806960214,0.3775468193039786,,,,
2023-09-26,2023,0,,BOS,TBD,1513.56536329431,1565.03039481507,0.46055676864893885,0.5394432313510611,,,1519.4488316023,1560.17290593697,,,,,,,0.48501912119610124,0.5149808788038988,,,,
2023-09-26,2023,0,,TOR,NYY,1531.68382719725,1536.49728198184,0.5275836240154291,0.47241637598457087,,,1539.78822192692,1552.44245996966,,,,,,,0.5179559555353206,0.4820440444646794,,,,
2023-09-26,2023,0,,PHI,PIT,1515.1441390573,1488.06599205521,0.572982321491344,0.427017678508656,,,1520.49726053239,1480.64896997311,,,,,,,0.5931800566144035,0.40681994338559646,,,,
2023-09-26,2023,0,,DET,KCR,1469.58997487293,1445.82374240831,0.5683112832481834,0.43168871675181664,,,1452.09865294194,1436.02710389649,,,,,,,0.5561287793487374,0.4438712206512626,,,,
2023-09-26,2023,0,,BAL,WSN,1514.47255068001,1454.20155809705,0.6189521071763885,0.3810478928236115,,,1498.41107181443,1436.24590767801,,,,,,,0.6195383020740087,0.38046169792599127,,,,
2023-09-26,2023,0,,CLE,CIN,1510.86432391467,1459.24035204734,0.6071448856327973,0.39285511436720266,,,1518.73257601016,1452.66736444274,,,,,,,0.6264477012024144,0.37355229879758556,,,,
2023-09-26,2023,0,,COL,LAD,1461.60742959687,1570.77297466237,0.3798341372620657,0.6201658627379343,,,1439.92797112154,1562.57162750941,,,,,,,0.36182430468853866,0.6381756953114613,,,,
2023-09-25,2023,0,,SFG,SDP,1506.07610625038,1520.8553496018,0.5132666208966374,0.48673337910336256,,,1501.75822131116,1541.70936349906,,,,,,,0.47649065183338524,0.5235093481666148,,,,
2023-09-25,2023,0,,SEA,HOU,1522.30846727293,1562.06820085018,0.47733546254357856,0.5226645374564214,,,1515.02544466745,1552.10841812001,,,,,,,0.48015334616885147,0.5198466538311486,,,,
2023-09-25,2023,0,,ANA,TEX,1507.50905510845,1504.01745275983,0.5394812316558337,0.4605187683441663,,,1521.20696469826,1513.87569514905,,,,,,,0.5485305151635184,0.45146948483648164,,,,
2023-09-25,2023,0,,CHW,ARI,1472.52942248704,1505.39753879384,0.4872405255536977,0.5127594744463023,,,1478.66546007155,1493.81404801809,,,,,,,0.5127476565709882,0.4872523434290118,,,,
2023-09-24,2023,0,,SDP,STL,1520.8553496018,1500.56985363214,0.5633890282113172,0.4366109717886828,,,1541.70936349906,1504.14415498987,,,,,,,0.5861406741380313,0.4138593258619687,,,,
2023-09-24,2023,0,,LAD,SFG,1570.77297466237,1506.07610625038,0.6249424811426728,0.3750575188573272,,,1562.57162750941,1501.75822131116,,,,,,,0.6212499065958538,0.3787500934041462,,,,
2023-09-24,2023,0,,OAK,DET,1421.81824024812,1469.58997487293,0.46584300778781884,0.5341569922121812,,,1407.84271478707,1452.09865294194,,,,,,,0.4720496073131797,0.5279503926868203,,,,
2023-09-24,2023,0,,TEX,SEA,1504.01745275983,1522.30846727293,0.508215151189218,0.491784848810782,,,1513.87569514905,1515.02544466745,,,,,,,0.5298368407863524,0.4701631592136476,,,,
2023-09-24,2023,0,,CHC,COL,1504.08726478928,1461.60742959687,0.5945214191498401,0.40547858085015986,,,1497.10512842247,1439.92797112154,,,,,,,0.6137298669553027,0.38627013304469726,,,,
2023-09-24,2023,0,,MIN,ANA,1507.20308586089,1507.50905510845,0.5340456875164273,0.46595431248357266,,,1525.48284434026,1521.20696469826,,,,,,,0.540017209720608,0.45998279027939204,,,,
2023-09-24,2023,0,,HOU,KCR,1562.06820085018,1445.82374240831,0.6915364118724303,0.3084635881275697,,,1552.10841812001,1436.02710389649,,,,,,,0.6923276671009481,0.30767233289905194,,,,
2023-09-24,2023,0,,FLA,MIL,1470.9738473801,1518.75884887157,0.46582400438267235,0.5341759956173276,,,1484.01324073194,1531.03641812336,,,,,,,0.46821662740110553,0.5317833725988945,,,,
2023-09-24,2023,0,,CLE,BAL,1510.86432391467,1514.47255068001,0.5293124700668218,0.4706875299331782,,,1518.73257601016,1498.41107181443,,,,,,,0.5609377400526169,0.4390622599473831,,,,
2023-09-24,2023,0,,CIN,PIT,1459.24035204734,1488.06599205521,0.4930557923202217,0.5069442076797783,,,1452.66736444274,1480.64896997311,,,,,,,0.49493719048405915,0.5050628095159408,,,,
2023-09-24,2023,0,,WSN,ATL,1454.20155809705,1567.75100657916,0.3739078792992241,0.6260921207007759,,,1436.24590767801,1569.66232154688,,,,,,,0.3466134247310915,0.6533865752689085,,,,
2023-09-24,2023,0,,NYY,ARI,1536.49728198184,1505.39753879384,0.5786367501436218,0.4213632498563782,,,1552.44245996966,1493.81404801809,,,,,,,0.6136166173473895,0.3863833826526105,,,,
2023-09-24,2023,0,,BOS,CHW,1513.56536329431,1472.52942248704,0.5925161836812497,0.4074838163187503,,,1519.4488316023,1478.66546007155,,,,,,,0.5926029143435791,0.40739708565642085,,,,
2023-09-24,2023,0,,TBD,TOR,1565.03039481507,1531.68382719725,0.5817869635230947,0.41821303647690533,,,1560.17290593697,1539.78822192692,,,,,,,0.5600777282552314,0.4399222717447686,,,,
2023-09-24,2023,0,,PHI,NYM,1515.1441390573,1521.51142399516,0.5253537529070837,0.47464624709291625,,,1520.49726053239,1542.86863616745,,,,,,,0.4993377483333838,0.5006622516666162,,,,
2023-09-23,2023,0,,LAD,SFG,1570.77297466237,1506.07610625038,0.6249424811426728,0.3750575188573272,,,1562.57162750941,1501.75822131116,,,,,,,0.6212499065958538,0.3787500934041462,,,,
2023-09-23,2023,0,,SDP,STL,1520.8553496018,1500.56985363214,0.5633890282113172,0.4366109717886828,,,1541.70936349906,1504.14415498987,,,,,,,0.5861406741380313,0.4138593258619687,,,,
2023-09-23,2023,0,,HOU,KCR,1562.06820085018,1445.82374240831,0.6915364118724303,0.3084635881275697,,,1552.10841812001,1436.02710389649,,,,,,,0.6923276671009481,0.30767233289905194,,,,
2023-09-23,2023,0,,TEX,SEA,1504.01745275983,1522.30846727293,0.508215151189218,0.491784848810782,,,1513.87569514905,1515.02544466745,,,,,,,0.5298368407863524,0.4701631592136476,,,,
2023-09-23,2023,0,,CIN,PIT,1459.24035204734,1488.06599205521,0.4930557923202217,0.5069442076797783,,,1452.66736444274,1480.64896997311,,,,,,,0.49493719048405915,0.5050628095159408,,,,
2023-09-23,2023,0,,CLE,BAL,1510.86432391467,1514.47255068001,0.5293124700668218,0.4706875299331782,,,1518.73257601016,1498.41107181443,,,,,,,0.5609377400526169,0.4390622599473831,,,,
2023-09-23,2023,0,,TBD,TOR,1565.03039481507,1531.68382719725,0.5817869635230947,0.41821303647690533,,,1560.17290593697,1539.78822192692,,,,,,,0.5600777282552314,0.4399222717447686,,,,
2023-09-23,2023,0,,FLA,MIL,1470.9738473801,1518.75884887157,0.46582400438267235,0.5341759956173276,,,1484.01324073194,1531.03641812336,,,,,,,0.46821662740110553,0.5317833725988945,,,,
2023-09-23,2023,0,,BOS,CHW,1513.56536329431,1472.52942248704,0.5925161836812497,0.4074838163187503,,,1519.4488316023,1478.66546007155,,,,,,,0.5926029143435791,0.40739708565642085,,,,
2023-09-23,2023,0,,OAK,DET,1421.81824024812,1469.58997487293,0.46584300778781884,0.5341569922121812,,,1407.84271478707,1452.09865294194,,,,,,,0.4720496073131797,0.5279503926868203,,,,
2023-09-23,2023,0,,PHI,NYM,1515.1441390573,1521.51142399516,0.5253537529070837,0.47464624709291625,,,1520.49726053239,1542.86863616745,,,,,,,0.4993377483333838,0.5006622516666162,,,,
2023-09-23,2023,0,,CHC,COL,1504.08726478928,1461.60742959687,0.5945214191498401,0.40547858085015986,,,1497.10512842247,1439.92797112154,,,,,,,0.6137298669553027,0.38627013304469726,,,,
2023-09-23,2023,0,,MIN,ANA,1507.20308586089,1507.50905510845,0.5340456875164273,0.46595431248357266,,,1525.48284434026,1521.20696469826,,,,,,,0.540017209720608,0.45998279027939204,,,,
2023-09-23,2023,0,,WSN,ATL,1454.20155809705,1567.75100657916,0.3739078792992241,0.6260921207007759,,,1436.24590767801,1569.66232154688,,,,,,,0.3466134247310915,0.6533865752689085,,,,
2023-09-23,2023,0,,NYY,ARI,1536.49728198184,1505.39753879384,0.5786367501436218,0.4213632498563782,,,1552.44245996966,1493.81404801809,,,,,,,0.6136166173473895,0.3863833826526105,,,,
2023-09-22,2023,0,,LAD,SFG,1570.77297466237,1506.07610625038,0.6249424811426728,0.3750575188573272,,,1562.57162750941,1501.75822131116,,,,,,,0.6212499065958538,0.3787500934041462,,,,
2023-09-22,2023,0,,SDP,STL,1520.8553496018,1500.56985363214,0.5633890282113172,0.4366109717886828,,,1541.70936349906,1504.14415498987,,,,,,,0.5943534412970116,0.4056465587029884,,,,
2023-09-22,2023,0,,OAK,DET,1421.81824024812,1469.58997487293,0.46584300778781884,0.5341569922121812,,,1407.84271478707,1452.09865294194,,,,,,,0.4720496073131797,0.5279503926868203,,,,
2023-09-22,2023,0,,MIN,ANA,1507.20308586089,1507.50905510845,0.5340456875164273,0.46595431248357266,,,1525.48284434026,1521.20696469826,,,,,,,0.5444190322097101,0.4555809677902899,,,,
2023-09-22,2023,0,,HOU,KCR,1562.06820085018,1445.82374240831,0.6915364118724303,0.3084635881275697,,,1552.10841812001,1436.02710389649,,,,,,,0.6955987735489293,0.3044012264510707,,,,
2023-09-22,2023,0,,TEX,SEA,1504.01745275983,1522.30846727293,0.508215151189218,0.491784848810782,,,1513.87569514905,1515.02544466745,,,,,,,0.5348732126459811,0.4651267873540189,,,,
2023-09-22,2023,0,,CLE,BAL,1510.86432391467,1514.47255068001,0.5293124700668218,0.4706875299331782,,,1518.73257601016,1498.41107181443,,,,,,,0.5609377400526169,0.4390622599473831,,,,
2023-09-22,2023,0,,BOS,CHW,1513.56536329431,1472.52942248704,0.5925161836812497,0.4074838163187503,,,1519.4488316023,1478.66546007155,,,,,,,0.5907537806716359,0.40924621932836414,,,,
2023-09-22,2023,0,,WSN,ATL,1454.20155809705,1567.75100657916,0.3739078792992241,0.6260921207007759,,,1436.24590767801,1569.66232154688,,,,,,,0.3466134247310915,0.6533865752689085,,,,
2023-09-22,2023,0,,PHI,NYM,1515.1441390573,1521.51142399516,0.5253537529070837,0.47464624709291625,,,1520.49726053239,1542.86863616745,,,,,,,0.4993377483333838,0.5006622516666162,,,,
2023-09-22,2023,0,,NYY,ARI,1536.49728198184,1505.39753879384,0.5786367501436218,0.4213632498563782,,,1552.44245996966,1493.81404801809,,,,,,,0.6159339405888478,0.38406605941115224,,,,
2023-09-22,2023,0,,TBD,TOR,1565.03039481507,1531.68382719725,0.5817869635230947,0.41821303647690533,,,1560.17290593697,1539.78822192692,,,,,,,0.5645103223992134,0.4354896776007866,,,,
2023-09-22,2023,0,,FLA,MIL,1470.9738473801,1518.75884887157,0.46582400438267235,0.5341759956173276,,,1484.01324073194,1531.03641812336,,,,,,,0.4760493494366839,0.523950650563316,,,,
2023-09-22,2023,0,,CIN,PIT,1459.24035204734,1488.06599205521,0.4930557923202217,0.5069442076797783,,,1452.66736444274,1480.64896997311,,,,,,,0.5010833881200735,0.49891661187992653,,,,
2023-09-22,2023,0,,CHC,COL,1504.08726478928,1461.60742959687,0.5945214191498401,0.40547858085015986,,,1497.10512842247,1439.92797112154,,,,,,,0.615671729706407,0.38432827029359296,,,,
2023-09-21,2023,0,,LAD,SFG,1570.77297466237,1506.07610625038,0.6249424811426728,0.3750575188573272,,,1562.57162750941,1501.75822131116,,,,,,,0.6242267658102346,0.3757732341897654,,,,
